9.81
1.0  1.0  1.0
  90.00
30.0  24000.0
 0.05
   11
  148
   1    1    0    0    0    2
   2    1    1    1    0    3
   3    1    1    2    0    5
   4    1    0    0    0    5
   5    1    2    4    3    8
   6    1    0    0    0    7
   7    1    1    6    0    8
   8    1    2    7    5    9
   9    1    1    8    0   10
  10    1    1    9    0   11
 0.037   3.300   1.250   2.500   681.500
 0.037   3.300   1.250   2.500   681.307
 0.037   3.300   1.250   2.500   681.020
 0.037   3.300   1.250   2.500   680.610
 0.037   3.300   1.250   2.500   680.077
 0.037   3.300   1.250   2.500   679.438
 0.037   3.300   1.250   2.500   678.722
 0.037   3.300   1.250   2.500   677.919
 0.037   3.300   1.250   2.500   676.959
 0.037   3.300   1.250   2.500   675.764
 0.037   3.300   1.250   2.500   674.321
 0.037   3.300   1.250   2.500   672.693
 0.037   3.300   1.250   2.500   671.000
 0.037   3.300   1.250   2.500   671.235
 0.037   3.300   1.250   2.500   671.343
 0.037   3.300   1.250   2.500   671.309
 0.037   3.300   1.250   2.500   671.157
 0.037   3.300   1.250   2.500   670.906
 0.037   3.300   1.250   2.500   670.543
 0.037   3.300   1.250   2.500   670.052
 0.037   3.300   1.250   2.500   669.437
 0.037   3.300   1.250   2.500   668.734
 0.037   3.300   1.250   2.500   668.000
 0.037   3.300   1.250   2.500   667.574
 0.037   3.300   1.250   2.500   667.090
 0.037   3.300   1.250   2.500   666.555
 0.037   3.300   1.250   2.500   666.000
 0.037   3.300   1.250   2.500   665.499
 0.037   3.300   1.250   2.500   664.993
 0.037   3.300   1.250   2.500   664.468
 0.037   3.300   1.250   2.500   663.907
 0.037   3.300   1.250   2.500   663.300
 0.037   3.300   1.250   2.500   662.657
 0.037   3.300   1.250   2.500   662.000
 0.037   3.300   1.250   2.500   661.693
 0.037   3.300   1.250   2.500   661.306
 0.037   3.300   1.250   2.500   660.811
 0.037   3.300   1.250   2.500   660.202
 0.037   3.300   1.250   2.500   659.488
 0.037   3.300   1.250   2.500   658.687
 0.037   3.300   1.250   2.500   657.822
 0.037   3.300   1.250   2.500   656.918
 0.037   3.300   1.250   2.500   656.000
 0.037   3.300   1.250   2.500   655.500
 0.037   3.300   1.250   2.500   655.000
 0.037   3.300   1.250   2.500   654.500
 0.037   3.300   1.250   2.500   654.000
 0.037   3.300   1.250   2.500   653.500
 0.037   3.300   1.250   2.500   653.000
 0.037   3.300   1.250   2.500   652.497
 0.037   3.300   1.250   2.500   651.931
 0.037   3.300   1.250   2.500   651.279
 0.037   3.300   1.250   2.500   650.538
 0.037   3.300   1.250   2.500   649.718
 0.037   3.300   1.250   2.500   648.836
 0.037   3.300   1.250   2.500   647.910
 0.037   3.300   1.250   2.500   646.959
 0.037   3.300   1.250   2.500   646.000
 0.037   3.300   1.250   2.500   645.289
 0.037   3.300   1.250   2.500   644.547
 0.037   3.300   1.250   2.500   643.779
 0.037   3.300   1.250   2.500   643.000
 0.037   3.300   1.250   2.500   642.458
 0.037   3.300   1.250   2.500   641.887
 0.037   3.300   1.250   2.500   641.280
 0.037   3.300   1.250   2.500   640.645
 0.037   3.300   1.250   2.500   640.000
 0.037   3.300   1.250   2.500   639.612
 0.037   3.300   1.250   2.500   639.181
 0.037   3.300   1.250   2.500   638.697
 0.037   3.300   1.250   2.500   638.160
 0.037   3.300   1.250   2.500   637.586
 0.037   3.300   1.250   2.500   637.000
 0.037   3.300   1.250   2.500   636.500
 0.037   3.300   1.250   2.500   636.000
 0.037   3.300   1.250   2.500   635.672
 0.037   3.300   1.250   2.500   635.337
 0.037   3.300   1.250   2.500   634.994
 0.037   3.300   1.250   2.500   634.628
 0.037   3.300   1.250   2.500   634.214
 0.037   3.300   1.250   2.500   633.736
 0.037   3.300   1.250   2.500   633.193
 0.037   3.300   1.250   2.500   632.605
 0.037   3.300   1.250   2.500   632.000
 0.037   3.300   1.250   2.500   631.670
 0.037   3.300   1.250   2.500   631.335
 0.037   3.300   1.250   2.500   630.988
 0.037   3.300   1.250   2.500   630.608
 0.037   3.300   1.250   2.500   630.172
 0.037   3.300   1.250   2.500   629.662
 0.037   3.300   1.250   2.500   629.073
 0.037   3.300   1.250   2.500   628.417
 0.037   3.300   1.250   2.500   627.716
 0.037   3.300   1.250   2.500   627.000
 0.037   3.300   1.250   2.500   626.670
 0.037   3.300   1.250   2.500   626.336
 0.037   3.300   1.250   2.500   625.995
 0.037   3.300   1.250   2.500   625.639
 0.037   3.300   1.250   2.500   625.259
 0.037   3.300   1.250   2.500   624.846
 0.037   3.300   1.250   2.500   624.390
 0.037   3.300   1.250   2.500   623.867
 0.037   3.300   1.250   2.500   623.254
 0.037   3.300   1.250   2.500   622.541
 0.037   3.300   1.250   2.500   621.740
 0.037   3.300   1.250   2.500   620.880
 0.037   3.300   1.250   2.500   620.000
 0.037   3.300   1.250   2.500   619.500
 0.037   3.300   1.250   2.500   619.631
 0.037   3.300   1.250   2.500   619.737
 0.037   3.300   1.250   2.500   619.803
 0.037   3.300   1.250   2.500   619.817
 0.037   3.300   1.250   2.500   619.766
 0.037   3.300   1.250   2.500   619.645
 0.037   3.300   1.250   2.500   619.456
 0.037   3.300   1.250   2.500   619.201
 0.037   3.300   1.250   2.500   618.870
 0.037   3.300   1.250   2.500   618.452
 0.037   3.300   1.250   2.500   617.938
 0.037   3.300   1.250   2.500   617.338
 0.037   3.300   1.250   2.500   616.680
 0.037   3.300   1.250   2.500   616.000
 0.037   3.300   1.250   2.500   615.500
 0.037   3.300   1.250   2.500   615.000
 0.037   3.300   1.250   2.500   615.000
   4   20
 0.038   2.000   1.250   2.500   627.000
 0.038   2.000   1.250   2.500   626.316
 0.038   2.000   1.250   2.500   625.596
 0.038   2.000   1.250   2.500   624.814
 0.038   2.000   1.250   2.500   623.952
 0.038   2.000   1.250   2.500   623.012
 0.038   2.000   1.250   2.500   622.016
 0.038   2.000   1.250   2.500   621.000
 0.038   2.000   1.250   2.500   620.500
 0.038   2.000   1.250   2.500   620.000
 0.038   2.000   1.250   2.500   619.753
 0.038   2.000   1.250   2.500   619.451
 0.038   2.000   1.250   2.500   619.069
 0.038   2.000   1.250   2.500   618.590
 0.038   2.000   1.250   2.500   618.012
 0.038   2.000   1.250   2.500   617.341
 0.038   2.000   1.250   2.500   616.597
 0.038   2.000   1.250   2.500   615.807
 0.038   2.000   1.250   2.500   615.000
 0.038   2.000   1.250   2.500   615.000
   5   33
 0.035   3.500   1.250   2.500   615.000
 0.035   3.500   1.250   2.500   614.731
 0.035   3.500   1.250   2.500   614.374
 0.035   3.500   1.250   2.500   613.904
 0.035   3.500   1.250   2.500   613.328
 0.035   3.500   1.250   2.500   612.677
 0.035   3.500   1.250   2.500   612.000
 0.035   3.500   1.250   2.500   611.500
 0.035   3.500   1.250   2.500   611.341
 0.035   3.500   1.250   2.500   611.172
 0.035   3.500   1.250   2.500   610.973
 0.035   3.500   1.250   2.500   610.684
 0.035   3.500   1.250   2.500   610.228
 0.035   3.500   1.250   2.500   609.551
 0.035   3.500   1.250   2.500   608.642
 0.035   3.500   1.250   2.500   607.531
 0.035   3.500   1.250   2.500   606.289
 0.035   3.500   1.250   2.500   605.000
 0.035   3.500   1.250   2.500   603.831
 0.035   3.500   1.250   2.500   602.542
 0.035   3.500   1.250   2.500   601.092
 0.035   3.500   1.250   2.500   599.483
 0.035   3.500   1.250   2.500   597.761
 0.035   3.500   1.250   2.500   595.998
 0.035   3.500   1.250   2.500   594.017
 0.035   3.500   1.250   2.500   591.396
 0.035   3.500   1.250   2.500   587.758
 0.035   3.500   1.250   2.500   582.901
 0.035   3.500   1.250   2.500   576.896
 0.035   3.500   1.250   2.500   570.089
 0.035   3.500   1.250   2.500   563.000
 0.035   3.500   1.250   2.500   574.000
 0.035   3.500   1.250   2.500   585.000
   6   65
 0.040   2.500   1.250   2.500   713.000
 0.040   2.500   1.250   2.500   710.000
 0.040   2.500   1.250   2.500   708.000
 0.040   2.500   1.250   2.500   706.000
 0.040   2.500   1.250   2.500   704.000
 0.040   2.500   1.250   2.500   702.000
 0.040   2.500   1.250   2.500   700.000
 0.040   2.500   1.250   2.500   699.012
 0.040   2.500   1.250   2.500   698.009
 0.040   2.500   1.250   2.500   697.000
 0.040   2.500   1.250   2.500   696.301
 0.040   2.500   1.250   2.500   695.545
 0.040   2.500   1.250   2.500   694.723
 0.040   2.500   1.250   2.500   693.842
 0.040   2.500   1.250   2.500   692.914
 0.040   2.500   1.250   2.500   691.952
 0.040   2.500   1.250   2.500   690.961
 0.040   2.500   1.250   2.500   689.934
 0.040   2.500   1.250   2.500   688.856
 0.040   2.500   1.250   2.500   687.714
 0.040   2.500   1.250   2.500   686.511
 0.040   2.500   1.250   2.500   685.263
 0.040   2.500   1.250   2.500   684.000
 0.040   2.500   1.250   2.500   683.241
 0.040   2.500   1.250   2.500   682.393
 0.040   2.500   1.250   2.500   681.427
 0.040   2.500   1.250   2.500   680.343
 0.040   2.500   1.250   2.500   679.156
 0.040   2.500   1.250   2.500   677.876
 0.040   2.500   1.250   2.500   676.505
 0.040   2.500   1.250   2.500   675.050
 0.040   2.500   1.250   2.500   673.535
 0.040   2.500   1.250   2.500   672.000
 0.040   2.500   1.250   2.500   670.998
 0.040   2.500   1.250   2.500   669.967
 0.040   2.500   1.250   2.500   668.843
 0.040   2.500   1.250   2.500   667.563
 0.040   2.500   1.250   2.500   666.103
 0.040   2.500   1.250   2.500   664.484
 0.040   2.500   1.250   2.500   662.760
 0.040   2.500   1.250   2.500   661.000
 0.040   2.500   1.250   2.500   660.000
 0.040   2.500   1.250   2.500   659.000
 0.040   2.500   1.250   2.500   658.546
 0.040   2.500   1.250   2.500   658.043
 0.040   2.500   1.250   2.500   657.467
 0.040   2.500   1.250   2.500   656.790
 0.040   2.500   1.250   2.500   655.988
 0.040   2.500   1.250   2.500   655.063
 0.040   2.500   1.250   2.500   654.047
 0.040   2.500   1.250   2.500   652.983
 0.040   2.500   1.250   2.500   651.877
 0.040   2.500   1.250   2.500   650.713
 0.040   2.500   1.250   2.500   649.482
 0.040   2.500   1.250   2.500   648.188
 0.040   2.500   1.250   2.500   646.852
 0.040   2.500   1.250   2.500   645.500
 0.040   2.500   1.250   2.500   645.180
 0.040   2.500   1.250   2.500   644.748
 0.040   2.500   1.250   2.500   644.160
 0.040   2.500   1.250   2.500   643.397
 0.040   2.500   1.250   2.500   642.462
 0.040   2.500   1.250   2.500   641.383
 0.040   2.500   1.250   2.500   640.208
 0.038   3.200   1.250   2.500   639.000
   7   35
 0.038   3.200   1.250   2.500   639.000
 0.038   3.200   1.250   2.500   638.004
 0.038   3.200   1.250   2.500   636.955
 0.038   3.200   1.250   2.500   635.824
 0.038   3.200   1.250   2.500   634.596
 0.038   3.200   1.250   2.500   633.275
 0.038   3.200   1.250   2.500   631.882
 0.038   3.200   1.250   2.500   630.442
 0.038   3.200   1.250   2.500   628.972
 0.038   3.200   1.250   2.500   627.489
 0.038   3.200   1.250   2.500   626.000
 0.038   3.200   1.250   2.500   624.806
 0.038   3.200   1.250   2.500   623.568
 0.038   3.200   1.250   2.500   622.291
 0.038   3.200   1.250   2.500   621.000
 0.038   3.200   1.250   2.500   620.000
 0.038   3.200   1.250   2.500   619.258
 0.038   3.200   1.250   2.500   618.383
 0.038   3.200   1.250   2.500   617.350
 0.038   3.200   1.250   2.500   616.184
 0.038   3.200   1.250   2.500   614.913
 0.038   3.200   1.250   2.500   613.530
 0.038   3.200   1.250   2.500   612.009
 0.038   3.200   1.250   2.500   610.319
 0.038   3.200   1.250   2.500   608.428
 0.038   3.200   1.250   2.500   606.311
 0.038   3.200   1.250   2.500   603.963
 0.038   3.200   1.250   2.500   601.415
 0.038   3.200   1.250   2.500   598.731
 0.038   3.200   1.250   2.500   596.000
 0.038   3.200   1.250   2.500   594.172
 0.038   3.200   1.250   2.500   592.146
 0.038   3.200   1.250   2.500   589.895
 0.038   3.200   1.250   2.500   587.477
 0.038   3.200   1.250   2.500   585.000
   8   38
 0.030   4.500   1.500   2.500   585.000
 0.030   4.500   1.500   2.500   582.000
 0.030   4.500   1.500   2.500   581.000
 0.030   4.500   1.500   2.500   580.000
 0.030   4.500   1.500   2.500   579.500
 0.030   4.500   1.500   2.500   579.000
 0.030   4.500   1.500   2.500   578.500
 0.030   4.500   1.500   2.500   578.000
 0.030   4.500   1.500   2.500   577.547
 0.030   4.500   1.500   2.500   577.056
 0.030   4.500   1.500   2.500   576.517
 0.030   4.500   1.500   2.500   575.910
 0.030   4.500   1.500   2.500   575.194
 0.030   4.500   1.500   2.500   574.328
 0.030   4.500   1.500   2.500   573.308
 0.030   4.500   1.500   2.500   572.174
 0.030   4.500   1.500   2.500   571.000
 0.030   4.500   1.500   2.500   569.845
 0.030   4.500   1.500   2.500   568.663
 0.030   4.500   1.500   2.500   567.456
 0.030   4.500   1.500   2.500   566.231
 0.030   4.500   1.500   2.500   565.000
 0.030   4.500   1.500   2.500   564.604
 0.030   4.500   1.500   2.500   563.675
 0.030   4.500   1.500   2.500   562.140
 0.030   4.500   1.500   2.500   560.151
 0.030   4.500   1.500   2.500   558.000
 0.030   4.500   1.500   2.500   557.706
 0.030   4.500   1.500   2.500   557.259
 0.030   4.500   1.500   2.500   556.594
 0.030   4.500   1.500   2.500   555.690
 0.030   4.500   1.500   2.500   554.572
 0.030   4.500   1.500   2.500   553.311
 0.030   4.500   1.500   2.500   552.000
 0.030   4.500   1.500   2.500   552.021
 0.030   4.500   1.500   2.500   552.016
 0.030   4.500   1.500   2.500   552.000
 0.030   4.750   1.500   2.500   553.000
   9   57
 0.030   4.750   1.500   2.500   553.000
 0.030   4.750   1.500   2.500   548.676
 0.030   4.750   1.500   2.500   544.341
 0.030   4.750   1.500   2.500   540.000
 0.030   4.750   1.500   2.500   539.036
 0.030   4.750   1.500   2.500   537.741
 0.030   4.750   1.500   2.500   536.058
 0.030   4.750   1.500   2.500   534.079
 0.030   4.750   1.500   2.500   531.935
 0.030   4.750   1.500   2.500   529.686
 0.030   4.750   1.500   2.500   527.358
 0.030   4.750   1.500   2.500   525.000
 0.030   4.750   1.500   2.500   523.805
 0.030   4.750   1.500   2.500   522.567
 0.030   4.750   1.500   2.500   521.291
 0.030   4.750   1.500   2.500   520.000
 0.030   4.750   1.500   2.500   518.992
 0.030   4.750   1.500   2.500   517.651
 0.030   4.750   1.500   2.500   515.828
 0.030   4.750   1.500   2.500   513.460
 0.030   4.750   1.500   2.500   510.572
 0.030   4.750   1.500   2.500   507.260
 0.030   4.750   1.500   2.500   503.676
 0.030   4.750   1.500   2.500   500.000
 0.030   4.750   1.500   2.500   496.361
 0.030   4.750   1.500   2.500   492.688
 0.030   4.750   1.500   2.500   489.000
 0.030   4.750   1.500   2.500   486.101
 0.030   4.750   1.500   2.500   482.629
 0.030   4.750   1.500   2.500   478.487
 0.030   4.750   1.500   2.500   473.836
 0.030   4.750   1.500   2.500   469.000
 0.030   4.750   1.500   2.500   465.000
 0.030   4.750   1.500   2.500   461.000
 0.030   4.750   1.500   2.500   460.699
 0.030   4.750   1.500   2.500   460.279
 0.030   4.750   1.500   2.500   459.668
 0.030   4.750   1.500   2.500   458.806
 0.030   4.750   1.500   2.500   457.681
 0.030   4.750   1.500   2.500   456.339
 0.030   4.750   1.500   2.500   454.849
 0.030   4.750   1.500   2.500   453.269
 0.030   4.750   1.500   2.500   451.642
 0.030   4.750   1.500   2.500   450.000
 0.030   4.750   1.500   2.500   449.613
 0.030   4.750   1.500   2.500   448.903
 0.030   4.750   1.500   2.500   447.820
 0.030   4.750   1.500   2.500   446.454
 0.030   4.750   1.500   2.500   444.931
 0.030   4.750   1.500   2.500   443.325
 0.030   4.750   1.500   2.500   441.671
 0.030   4.750   1.500   2.500   440.000
 0.030   4.750   1.500   2.500   440.000
 0.030   4.750   1.500   2.500   440.000
 0.030   4.750   1.500   2.500   440.000
 0.030   4.750   1.500   2.500   440.000
 0.030   4.900   1.500   2.500   440.000
  10   32
 0.030   4.900   1.500   2.500   440.000
 0.030   4.900   1.500   2.500   439.034
 0.030   4.900   1.500   2.500   437.802
 0.030   4.900   1.500   2.500   436.176
 0.030   4.900   1.500   2.500   434.102
 0.030   4.900   1.500   2.500   431.620
 0.030   4.900   1.500   2.500   428.859
 0.030   4.900   1.500   2.500   426.000
 0.030   4.900   1.500   2.500   425.790
 0.030   4.900   1.500   2.500   425.281
 0.030   4.900   1.500   2.500   424.396
 0.030   4.900   1.500   2.500   423.112
 0.030   4.900   1.500   2.500   421.436
 0.030   4.900   1.500   2.500   419.403
 0.030   4.900   1.500   2.500   417.081
 0.030   4.900   1.500   2.500   414.572
 0.030   4.900   1.500   2.500   412.000
 0.030   4.900   1.500   2.500   410.000
 0.030   4.900   1.500   2.500   409.000
 0.030   4.900   1.500   2.500   408.000
 0.030   4.900   1.500   2.500   407.000
 0.030   4.900   1.500   2.500   406.000
 0.030   4.900   1.500   2.500   405.000
 0.030   4.900   1.500   2.500   404.000
 0.030   4.900   1.500   2.500   403.000
 0.030   4.900   1.500   2.500   402.000
 0.030   4.900   1.500   2.500   401.000
 0.030   4.900   1.500   2.500   400.000
 0.030   4.900   1.500   2.500   399.000
 0.030   4.900   1.500   2.500   398.000
 0.030   4.900   1.500   2.500   397.000
 0.037   5.100   1.500   2.500   396.000
  11   40
 0.037   5.100   1.500   2.500   396.000
 0.037   5.100   1.500   2.500   394.671
 0.037   5.100   1.500   2.500   393.218
 0.037   5.100   1.500   2.500   391.600
 0.037   5.100   1.500   2.500   389.821
 0.037   5.100   1.500   2.500   387.927
 0.037   5.100   1.500   2.500   385.972
 0.037   5.100   1.500   2.500   384.000
 0.037   5.100   1.500   2.500   382.500
 0.037   5.100   1.500   2.500   381.000
 0.037   5.100   1.500   2.500   379.500
 0.037   5.100   1.500   2.500   378.000
 0.037   5.100   1.500   2.500   377.295
 0.037   5.100   1.500   2.500   376.555
 0.037   5.100   1.500   2.500   375.783
 0.037   5.100   1.500   2.500   375.000
 0.037   5.100   1.500   2.500   374.251
 0.037   5.100   1.500   2.500   373.280
 0.037   5.100   1.500   2.500   371.951
 0.037   5.100   1.500   2.500   370.188
 0.037   5.100   1.500   2.500   368.016
 0.037   5.100   1.500   2.500   365.558
 0.037   5.100   1.500   2.500   363.000
 0.037   5.100   1.500   2.500   363.079
 0.037   5.100   1.500   2.500   362.899
 0.037   5.100   1.500   2.500   362.493
 0.037   5.100   1.500   2.500   362.000
 0.037   5.100   1.500   2.500   362.420
 0.037   5.100   1.500   2.500   362.625
 0.037   5.100   1.500   2.500   362.546
 0.037   5.100   1.500   2.500   362.180
 0.037   5.100   1.500   2.500   361.575
 0.037   5.100   1.500   2.500   360.814
 0.037   5.100   1.500   2.500   360.000
 0.037   5.100   1.500   2.500   359.500
 0.037   5.100   1.500   2.500   359.000
 0.037   5.100   1.500   2.500   358.535
 0.037   5.100   1.500   2.500   358.042
 0.037   5.100   1.500   2.500   357.526
 0.037   5.100   1.500   2.500   357.000

