Slapton Wood Catchment                                                          
    51    71     20.00
    104.87    102.92    100.61     97.96     94.06     90.37     86.43     81.93
     78.36     74.28     70.63     66.49     62.46     57.49     51.33     45.37
     39.59     37.71     37.64     40.15     47.41     55.32     62.19     67.73
     71.28     73.69     75.69
   9999.00   9999.00   9999.00   9999.00   9999.00   9999.00   9999.00   9999.00
   9999.00   9999.00   9999.00   9999.00    119.58    118.65    117.55    116.43
    115.42    114.52    113.92    112.83    111.14    108.87    106.83    105.09
    103.20    101.16     98.58     93.59     89.60     85.93     81.46     77.09
     73.51     69.55     66.12     61.67     57.22     52.11     46.82     43.29
     39.01     37.81     38.42     44.43     53.30     60.23     66.80     71.83
     75.28     77.72     79.96
   9999.00   9999.00   9999.00   9999.00   9999.00   9999.00   9999.00   9999.00
   9999.00   9999.00   9999.00    121.34    120.37    119.24    118.02    116.73
    115.50    114.47    113.83    112.43    110.41    108.08    105.97    103.91
    101.50     98.92     94.42     89.80     86.06     82.81     78.75     75.03
     71.22     68.10     64.48     60.24     55.53     52.18     48.66     44.97
     41.27     39.11     41.51     48.21     57.97     64.82     70.62     75.66
     78.67     81.57     83.85
   9999.00   9999.00   9999.00   9999.00   9999.00   9999.00   9999.00   9999.00
   9999.00   9999.00    121.99    121.86    121.09    119.85    118.56    117.19
    115.88    114.71    114.04    112.52    110.32    107.89    105.79    103.46
    100.61     96.90     91.94     88.55     84.92     82.60     79.09     75.73
     72.78     70.25     67.97     65.30     61.81     57.95     54.10     50.21
     46.55     44.08     45.10     51.09     60.10     68.04     73.62     78.10
     81.72     85.07     87.95
   9999.00   9999.00   9999.00   9999.00   9999.00   9999.00   9999.00   9999.00
   9999.00   9999.00    122.07    121.96    121.40    120.32    119.11    117.79
    116.53    115.42    114.48    113.24    111.01    108.41    106.42    104.21
    101.15     97.95     94.19     90.62     88.21     85.78     82.53     79.49
     76.80     74.56     73.20     71.22     68.62     64.77     60.63     55.70
     51.89     49.14     49.28     53.66     60.94     68.61     75.36     79.64
     83.83     88.47     91.26
   9999.00   9999.00   9999.00   9999.00   9999.00   9999.00   9999.00   9999.00
    122.28    122.16    122.05    121.97    121.66    120.74    119.64    118.42
    117.23    116.17    115.18    114.23    112.37    109.97    107.78    105.66
    103.04    100.52     98.11     95.39     93.25     91.24     88.58     86.13
